EMPLOYEE1,EMPLOYEE2,similarity
EMPLOYEES1981,EMPLOYEES7,1.0
EMPLOYEES1982,EMPLOYEES11579,1.0
EMPLOYEES1983,EMPLOYEES308,1.0
EMPLOYEES1984,EMPLOYEES239,1.0
EMPLOYEES1985,EMPLOYEES7859,1.0
EMPLOYEES1986,EMPLOYEES14214,1.0
EMPLOYEES1987,EMPLOYEES11472,1.0
EMPLOYEES1988,EMPLOYEES5360,1.0
EMPLOYEES1989,EMPLOYEES2554,1.0
EMPLOYEES199,EMPLOYEES843,1.0
EMPLOYEES1990,EMPLOYEES5022,1.0
EMPLOYEES1991,EMPLOYEES1734,1.0
EMPLOYEES1992,EMPLOYEES12030,1.0
EMPLOYEES1993,EMPLOYEES13871,1.0
EMPLOYEES1994,EMPLOYEES830,1.0
EMPLOYEES1995,EMPLOYEES11388,1.0
EMPLOYEES1996,EMPLOYEES9840,1.0
EMPLOYEES1997,EMPLOYEES14816,1.0
EMPLOYEES1998,EMPLOYEES12432,1.0
EMPLOYEES1999,EMPLOYEES12602,1.0
EMPLOYEES2,EMPLOYEES3779,1.0
EMPLOYEES20,EMPLOYEES8810,1.0
EMPLOYEES200,EMPLOYEES9237,1.0
EMPLOYEES2000,EMPLOYEES11458,1.0
EMPLOYEES2001,EMPLOYEES2584,1.0
EMPLOYEES2002,EMPLOYEES9174,1.0
EMPLOYEES2003,EMPLOYEES1068,1.0
EMPLOYEES2004,EMPLOYEES13374,1.0
EMPLOYEES2005,EMPLOYEES8662,1.0
EMPLOYEES2006,EMPLOYEES6424,1.0
EMPLOYEES2007,EMPLOYEES5155,1.0
EMPLOYEES2008,EMPLOYEES5157,1.0
EMPLOYEES2009,EMPLOYEES6446,1.0
EMPLOYEES201,EMPLOYEES10338,1.0
EMPLOYEES2010,EMPLOYEES10731,1.0
EMPLOYEES2011,EMPLOYEES12377,1.0
EMPLOYEES2012,EMPLOYEES7988,1.0
EMPLOYEES2014,EMPLOYEES3606,1.0
EMPLOYEES2015,EMPLOYEES3604,1.0
EMPLOYEES2016,EMPLOYEES9288,1.0
EMPLOYEES2017,EMPLOYEES14412,1.0
EMPLOYEES2018,EMPLOYEES1539,1.0
EMPLOYEES2019,EMPLOYEES5068,1.0
EMPLOYEES202,EMPLOYEES4933,1.0
EMPLOYEES2020,EMPLOYEES11745,1.0
EMPLOYEES2021,EMPLOYEES13211,1.0
EMPLOYEES2022,EMPLOYEES10371,1.0
EMPLOYEES2023,EMPLOYEES6674,1.0
EMPLOYEES2024,EMPLOYEES2296,1.0
EMPLOYEES2025,EMPLOYEES3457,1.0
EMPLOYEES2026,EMPLOYEES5090,1.0
EMPLOYEES2027,EMPLOYEES2101,1.0
EMPLOYEES2028,EMPLOYEES4254,1.0
EMPLOYEES2029,EMPLOYEES13703,1.0
EMPLOYEES203,EMPLOYEES3600,1.0
EMPLOYEES2030,EMPLOYEES6396,1.0
EMPLOYEES2031,EMPLOYEES6067,1.0
EMPLOYEES2032,EMPLOYEES5948,1.0
EMPLOYEES2033,EMPLOYEES6232,1.0
EMPLOYEES2034,EMPLOYEES12386,1.0
EMPLOYEES2035,EMPLOYEES9907,1.0
EMPLOYEES2036,EMPLOYEES7295,1.0
EMPLOYEES2037,EMPLOYEES14199,1.0
EMPLOYEES2038,EMPLOYEES14031,1.0
EMPLOYEES204,EMPLOYEES14266,1.0
EMPLOYEES2040,EMPLOYEES9875,1.0
EMPLOYEES2041,EMPLOYEES1021,1.0
EMPLOYEES2042,EMPLOYEES11393,1.0
EMPLOYEES2043,EMPLOYEES14161,1.0
EMPLOYEES2044,EMPLOYEES8809,1.0
EMPLOYEES2045,EMPLOYEES14003,1.0
EMPLOYEES2046,EMPLOYEES13029,1.0
EMPLOYEES2047,EMPLOYEES4883,1.0
EMPLOYEES2048,EMPLOYEES6834,1.0
EMPLOYEES2049,EMPLOYEES2370,1.0
EMPLOYEES205,EMPLOYEES13302,1.0
EMPLOYEES2050,EMPLOYEES8873,1.0
EMPLOYEES2051,EMPLOYEES4152,1.0
EMPLOYEES2052,EMPLOYEES9430,1.0
EMPLOYEES2053,EMPLOYEES13678,1.0
EMPLOYEES2054,EMPLOYEES2076,1.0
EMPLOYEES2055,EMPLOYEES452,1.0
EMPLOYEES2056,EMPLOYEES9306,1.0
EMPLOYEES2057,EMPLOYEES7020,1.0
EMPLOYEES2058,EMPLOYEES3605,1.0
EMPLOYEES2059,EMPLOYEES11230,1.0
EMPLOYEES206,EMPLOYEES13002,1.0
EMPLOYEES2060,EMPLOYEES4111,1.0
EMPLOYEES2061,EMPLOYEES7459,1.0
EMPLOYEES2062,EMPLOYEES12936,1.0
EMPLOYEES2063,EMPLOYEES13301,1.0
EMPLOYEES2064,EMPLOYEES9312,1.0
EMPLOYEES2065,EMPLOYEES4410,1.0
EMPLOYEES2066,EMPLOYEES5965,1.0
EMPLOYEES2067,EMPLOYEES2593,1.0
EMPLOYEES2068,EMPLOYEES2359,1.0
EMPLOYEES2069,EMPLOYEES3352,1.0
EMPLOYEES207,EMPLOYEES5058,1.0
EMPLOYEES2070,EMPLOYEES11735,1.0
EMPLOYEES2071,EMPLOYEES14082,1.0
EMPLOYEES2072,EMPLOYEES1018,1.0
EMPLOYEES2073,EMPLOYEES2887,1.0
EMPLOYEES2074,EMPLOYEES12520,1.0
EMPLOYEES2075,EMPLOYEES14860,1.0
EMPLOYEES2076,EMPLOYEES2054,1.0
EMPLOYEES2077,EMPLOYEES11446,1.0
EMPLOYEES2078,EMPLOYEES11454,1.0
EMPLOYEES2079,EMPLOYEES3792,1.0
EMPLOYEES208,EMPLOYEES10991,1.0
EMPLOYEES2080,EMPLOYEES1999,1.0
EMPLOYEES2081,EMPLOYEES11344,1.0
EMPLOYEES2082,EMPLOYEES3210,1.0
EMPLOYEES2083,EMPLOYEES12355,1.0
EMPLOYEES2084,EMPLOYEES4216,1.0
EMPLOYEES2085,EMPLOYEES8737,1.0
EMPLOYEES2086,EMPLOYEES7513,1.0
EMPLOYEES2088,EMPLOYEES8254,1.0
EMPLOYEES2089,EMPLOYEES11086,1.0
EMPLOYEES209,EMPLOYEES12781,1.0
EMPLOYEES2090,EMPLOYEES7371,1.0
EMPLOYEES2091,EMPLOYEES3614,1.0
EMPLOYEES2092,EMPLOYEES11473,1.0
EMPLOYEES2093,EMPLOYEES10968,1.0
EMPLOYEES2094,EMPLOYEES6343,1.0
EMPLOYEES2095,EMPLOYEES352,1.0
EMPLOYEES2096,EMPLOYEES2649,1.0
EMPLOYEES2097,EMPLOYEES10736,1.0
EMPLOYEES2098,EMPLOYEES6662,1.0
EMPLOYEES2099,EMPLOYEES490,1.0
EMPLOYEES21,EMPLOYEES14287,1.0
EMPLOYEES210,EMPLOYEES5642,1.0
EMPLOYEES2100,EMPLOYEES2412,1.0
EMPLOYEES2101,EMPLOYEES2027,1.0
EMPLOYEES2102,EMPLOYEES8501,1.0
EMPLOYEES2103,EMPLOYEES10098,1.0
EMPLOYEES2104,EMPLOYEES4122,1.0
EMPLOYEES2105,EMPLOYEES87,1.0
EMPLOYEES2106,EMPLOYEES7289,1.0
EMPLOYEES2107,EMPLOYEES9473,1.0
EMPLOYEES2108,EMPLOYEES5883,1.0
EMPLOYEES2109,EMPLOYEES524,1.0
EMPLOYEES211,EMPLOYEES3548,1.0
EMPLOYEES2110,EMPLOYEES7380,1.0
EMPLOYEES2111,EMPLOYEES13162,1.0
EMPLOYEES2112,EMPLOYEES5129,1.0
EMPLOYEES2113,EMPLOYEES10391,1.0
EMPLOYEES2114,EMPLOYEES4832,1.0
EMPLOYEES2115,EMPLOYEES5909,1.0
EMPLOYEES2116,EMPLOYEES1235,1.0
EMPLOYEES2117,EMPLOYEES10995,1.0
EMPLOYEES2118,EMPLOYEES7848,1.0
EMPLOYEES2119,EMPLOYEES4391,1.0
EMPLOYEES212,EMPLOYEES1472,1.0
EMPLOYEES2120,EMPLOYEES10491,1.0
EMPLOYEES2121,EMPLOYEES9852,1.0
EMPLOYEES2122,EMPLOYEES7635,1.0
EMPLOYEES2123,EMPLOYEES9909,1.0
EMPLOYEES2124,EMPLOYEES12713,1.0
EMPLOYEES2125,EMPLOYEES1948,1.0
EMPLOYEES2126,EMPLOYEES8842,1.0
EMPLOYEES2127,EMPLOYEES2891,1.0
EMPLOYEES2128,EMPLOYEES13971,1.0
EMPLOYEES2129,EMPLOYEES10179,1.0
EMPLOYEES213,EMPLOYEES5470,1.0
EMPLOYEES2130,EMPLOYEES6331,1.0
EMPLOYEES2131,EMPLOYEES11599,1.0
EMPLOYEES2132,EMPLOYEES2735,1.0
EMPLOYEES2133,EMPLOYEES14058,1.0
EMPLOYEES2134,EMPLOYEES9576,1.0
EMPLOYEES2135,EMPLOYEES6549,1.0
EMPLOYEES2136,EMPLOYEES3163,1.0
EMPLOYEES2137,EMPLOYEES3489,1.0
EMPLOYEES2138,EMPLOYEES9029,1.0
EMPLOYEES2139,EMPLOYEES8609,1.0
EMPLOYEES214,EMPLOYEES993,1.0
EMPLOYEES2140,EMPLOYEES8921,1.0
EMPLOYEES2141,EMPLOYEES2125,1.0
EMPLOYEES2142,EMPLOYEES7136,1.0
EMPLOYEES2143,EMPLOYEES8304,1.0
EMPLOYEES2144,EMPLOYEES5724,1.0
EMPLOYEES2145,EMPLOYEES5095,1.0
EMPLOYEES2146,EMPLOYEES4577,1.0
EMPLOYEES2148,EMPLOYEES10329,1.0
EMPLOYEES2149,EMPLOYEES4111,1.0
EMPLOYEES215,EMPLOYEES715,1.0
EMPLOYEES2150,EMPLOYEES5433,1.0
EMPLOYEES2151,EMPLOYEES4094,1.0
EMPLOYEES2152,EMPLOYEES2539,1.0
EMPLOYEES2153,EMPLOYEES3816,1.0
EMPLOYEES2154,EMPLOYEES5995,1.0
EMPLOYEES2155,EMPLOYEES12285,1.0
EMPLOYEES2157,EMPLOYEES14382,1.0
EMPLOYEES2158,EMPLOYEES4331,1.0
EMPLOYEES2159,EMPLOYEES1455,1.0
EMPLOYEES216,EMPLOYEES1938,1.0
EMPLOYEES2160,EMPLOYEES9711,1.0
EMPLOYEES2161,EMPLOYEES7913,1.0
EMPLOYEES2162,EMPLOYEES11714,1.0
EMPLOYEES2163,EMPLOYEES3408,1.0
EMPLOYEES2164,EMPLOYEES10325,1.0
EMPLOYEES2165,EMPLOYEES8597,1.0
EMPLOYEES2166,EMPLOYEES469,1.0
EMPLOYEES2167,EMPLOYEES4156,1.0
EMPLOYEES2168,EMPLOYEES8299,1.0
EMPLOYEES2169,EMPLOYEES12720,1.0
EMPLOYEES217,EMPLOYEES374,1.0
EMPLOYEES2170,EMPLOYEES9895,1.0
EMPLOYEES2171,EMPLOYEES11832,1.0
EMPLOYEES2172,EMPLOYEES4064,1.0
EMPLOYEES2173,EMPLOYEES13883,1.0
EMPLOYEES2174,EMPLOYEES9014,1.0
EMPLOYEES2175,EMPLOYEES1029,1.0
EMPLOYEES2176,EMPLOYEES7873,1.0
EMPLOYEES2177,EMPLOYEES11184,1.0
EMPLOYEES2178,EMPLOYEES14298,1.0
EMPLOYEES2179,EMPLOYEES2975,1.0
EMPLOYEES218,EMPLOYEES9665,1.0
EMPLOYEES2180,EMPLOYEES5695,1.0
EMPLOYEES2181,EMPLOYEES11852,1.0
EMPLOYEES2182,EMPLOYEES7457,1.0
EMPLOYEES2184,EMPLOYEES8546,1.0
EMPLOYEES2185,EMPLOYEES13955,1.0
EMPLOYEES2186,EMPLOYEES13908,1.0
EMPLOYEES2187,EMPLOYEES604,1.0
EMPLOYEES2188,EMPLOYEES12685,1.0
EMPLOYEES219,EMPLOYEES1205,1.0
EMPLOYEES2190,EMPLOYEES4900,1.0
EMPLOYEES2191,EMPLOYEES1289,1.0
EMPLOYEES2192,EMPLOYEES8251,1.0
EMPLOYEES2193,EMPLOYEES8046,1.0
EMPLOYEES2194,EMPLOYEES6703,1.0
EMPLOYEES2195,EMPLOYEES9358,1.0
EMPLOYEES2196,EMPLOYEES11792,1.0
EMPLOYEES2197,EMPLOYEES10271,1.0
EMPLOYEES2198,EMPLOYEES5706,1.0
EMPLOYEES2199,EMPLOYEES5149,1.0
EMPLOYEES22,EMPLOYEES12384,1.0
EMPLOYEES220,EMPLOYEES14991,1.0
EMPLOYEES2200,EMPLOYEES391,1.0
EMPLOYEES2201,EMPLOYEES834,1.0
EMPLOYEES2202,EMPLOYEES3346,1.0
EMPLOYEES2203,EMPLOYEES2340,1.0
EMPLOYEES2204,EMPLOYEES61,1.0
EMPLOYEES2205,EMPLOYEES1999,1.0
EMPLOYEES2206,EMPLOYEES13035,1.0
EMPLOYEES2207,EMPLOYEES12890,1.0
EMPLOYEES2208,EMPLOYEES7689,1.0
EMPLOYEES2209,EMPLOYEES4375,1.0
EMPLOYEES221,EMPLOYEES14514,1.0
EMPLOYEES2210,EMPLOYEES2687,1.0
EMPLOYEES2211,EMPLOYEES1252,1.0
EMPLOYEES2212,EMPLOYEES10049,1.0
EMPLOYEES2213,EMPLOYEES6222,1.0
EMPLOYEES2214,EMPLOYEES4685,1.0
EMPLOYEES2215,EMPLOYEES7394,1.0
EMPLOYEES2216,EMPLOYEES13744,1.0
EMPLOYEES2217,EMPLOYEES7653,1.0
EMPLOYEES2218,EMPLOYEES5461,1.0
EMPLOYEES2219,EMPLOYEES11253,1.0
EMPLOYEES222,EMPLOYEES14569,1.0
EMPLOYEES2220,EMPLOYEES4943,1.0
EMPLOYEES2221,EMPLOYEES10608,1.0
EMPLOYEES2222,EMPLOYEES10800,1.0
EMPLOYEES2223,EMPLOYEES7083,1.0
EMPLOYEES2224,EMPLOYEES5896,1.0
EMPLOYEES2225,EMPLOYEES11528,1.0
EMPLOYEES2226,EMPLOYEES8984,1.0
EMPLOYEES2227,EMPLOYEES7780,1.0
EMPLOYEES2228,EMPLOYEES14031,1.0
EMPLOYEES2229,EMPLOYEES14456,1.0
EMPLOYEES223,EMPLOYEES12307,1.0
EMPLOYEES2230,EMPLOYEES3195,1.0
EMPLOYEES2231,EMPLOYEES8829,1.0
EMPLOYEES2232,EMPLOYEES2504,1.0
EMPLOYEES2233,EMPLOYEES9818,1.0
EMPLOYEES2234,EMPLOYEES5685,1.0
EMPLOYEES2235,EMPLOYEES8035,1.0
EMPLOYEES2236,EMPLOYEES5965,1.0
EMPLOYEES2237,EMPLOYEES1409,1.0
EMPLOYEES2238,EMPLOYEES4875,1.0
EMPLOYEES2239,EMPLOYEES6114,1.0
EMPLOYEES224,EMPLOYEES9543,1.0
EMPLOYEES2240,EMPLOYEES2838,1.0
EMPLOYEES2241,EMPLOYEES10545,1.0
EMPLOYEES2242,EMPLOYEES7686,1.0
EMPLOYEES2243,EMPLOYEES9605,1.0
EMPLOYEES2244,EMPLOYEES13954,1.0
EMPLOYEES2245,EMPLOYEES3452,1.0
EMPLOYEES2246,EMPLOYEES4569,1.0
EMPLOYEES2247,EMPLOYEES5247,1.0
EMPLOYEES2248,EMPLOYEES13868,1.0
EMPLOYEES2249,EMPLOYEES4289,1.0
EMPLOYEES225,EMPLOYEES13459,1.0
EMPLOYEES2250,EMPLOYEES5731,1.0
EMPLOYEES2251,EMPLOYEES13906,1.0
EMPLOYEES2252,EMPLOYEES7502,1.0
EMPLOYEES2253,EMPLOYEES5110,1.0
EMPLOYEES2254,EMPLOYEES5333,1.0
EMPLOYEES2255,EMPLOYEES2862,1.0
EMPLOYEES2256,EMPLOYEES3217,1.0
EMPLOYEES2257,EMPLOYEES5056,1.0
EMPLOYEES2258,EMPLOYEES5415,1.0
EMPLOYEES2259,EMPLOYEES8449,1.0
EMPLOYEES226,EMPLOYEES13856,1.0
EMPLOYEES2260,EMPLOYEES11872,1.0
EMPLOYEES2261,EMPLOYEES3004,1.0
EMPLOYEES2262,EMPLOYEES10956,1.0
EMPLOYEES2263,EMPLOYEES11100,1.0
EMPLOYEES2264,EMPLOYEES13155,1.0
EMPLOYEES2266,EMPLOYEES12483,1.0
EMPLOYEES2267,EMPLOYEES3885,1.0
EMPLOYEES2268,EMPLOYEES169,1.0
EMPLOYEES2269,EMPLOYEES6042,1.0
EMPLOYEES227,EMPLOYEES467,1.0
EMPLOYEES2270,EMPLOYEES2192,1.0
EMPLOYEES2271,EMPLOYEES10094,1.0
EMPLOYEES2272,EMPLOYEES6989,1.0
EMPLOYEES2273,EMPLOYEES5416,1.0
EMPLOYEES2274,EMPLOYEES13730,1.0
EMPLOYEES2275,EMPLOYEES4719,1.0
EMPLOYEES2276,EMPLOYEES2484,1.0
EMPLOYEES2277,EMPLOYEES10495,1.0
EMPLOYEES2278,EMPLOYEES8114,1.0
EMPLOYEES2279,EMPLOYEES8189,1.0
EMPLOYEES228,EMPLOYEES11806,1.0
EMPLOYEES2280,EMPLOYEES13314,1.0
EMPLOYEES2281,EMPLOYEES9932,1.0
EMPLOYEES2282,EMPLOYEES11588,1.0
EMPLOYEES2283,EMPLOYEES6662,1.0
EMPLOYEES2284,EMPLOYEES3171,1.0
EMPLOYEES2285,EMPLOYEES13614,1.0
EMPLOYEES2286,EMPLOYEES7289,1.0
EMPLOYEES2287,EMPLOYEES9149,1.0
EMPLOYEES2288,EMPLOYEES10097,1.0
EMPLOYEES229,EMPLOYEES11368,1.0
EMPLOYEES2290,EMPLOYEES8225,1.0
EMPLOYEES2291,EMPLOYEES4395,1.0
EMPLOYEES2292,EMPLOYEES5985,1.0
EMPLOYEES2293,EMPLOYEES12828,1.0
EMPLOYEES2294,EMPLOYEES3709,1.0
EMPLOYEES2295,EMPLOYEES892,1.0
EMPLOYEES2296,EMPLOYEES11330,1.0
EMPLOYEES2297,EMPLOYEES2129,1.0
EMPLOYEES2298,EMPLOYEES10916,1.0
EMPLOYEES2299,EMPLOYEES13795,1.0
EMPLOYEES23,EMPLOYEES615,1.0
EMPLOYEES230,EMPLOYEES10857,1.0
EMPLOYEES2300,EMPLOYEES7746,1.0
EMPLOYEES2301,EMPLOYEES9804,1.0
EMPLOYEES2302,EMPLOYEES2445,1.0
EMPLOYEES2303,EMPLOYEES9078,1.0
EMPLOYEES2304,EMPLOYEES10671,1.0
EMPLOYEES2305,EMPLOYEES2984,1.0
EMPLOYEES2306,EMPLOYEES4798,1.0
EMPLOYEES2307,EMPLOYEES10527,1.0
EMPLOYEES2308,EMPLOYEES3791,1.0
EMPLOYEES2309,EMPLOYEES13453,1.0
EMPLOYEES231,EMPLOYEES1204,1.0
EMPLOYEES2310,EMPLOYEES5444,1.0
EMPLOYEES2311,EMPLOYEES4302,1.0
EMPLOYEES2312,EMPLOYEES3019,1.0
EMPLOYEES2313,EMPLOYEES2454,1.0
EMPLOYEES2314,EMPLOYEES7130,1.0
EMPLOYEES2315,EMPLOYEES12996,1.0
EMPLOYEES2316,EMPLOYEES4259,1.0
EMPLOYEES2317,EMPLOYEES13454,1.0
EMPLOYEES2318,EMPLOYEES4495,1.0
EMPLOYEES2319,EMPLOYEES4570,1.0
EMPLOYEES232,EMPLOYEES12008,1.0
EMPLOYEES2320,EMPLOYEES13809,1.0
EMPLOYEES2321,EMPLOYEES10681,1.0
EMPLOYEES2322,EMPLOYEES10136,1.0
EMPLOYEES2323,EMPLOYEES2452,1.0
EMPLOYEES2324,EMPLOYEES8014,1.0
EMPLOYEES2325,EMPLOYEES915,1.0
EMPLOYEES2326,EMPLOYEES14153,1.0
EMPLOYEES2327,EMPLOYEES8236,1.0
EMPLOYEES2328,EMPLOYEES12509,1.0
EMPLOYEES2329,EMPLOYEES13001,1.0
EMPLOYEES233,EMPLOYEES14523,1.0
EMPLOYEES2330,EMPLOYEES3534,1.0
EMPLOYEES2331,EMPLOYEES7348,1.0
EMPLOYEES2332,EMPLOYEES322,1.0
EMPLOYEES2333,EMPLOYEES4453,1.0
EMPLOYEES2334,EMPLOYEES11279,1.0
EMPLOYEES2335,EMPLOYEES9693,1.0
EMPLOYEES2336,EMPLOYEES10695,1.0
EMPLOYEES2337,EMPLOYEES6295,1.0
EMPLOYEES2338,EMPLOYEES11086,1.0
EMPLOYEES2339,EMPLOYEES2797,1.0
EMPLOYEES234,EMPLOYEES14627,1.0
EMPLOYEES2340,EMPLOYEES2203,1.0
EMPLOYEES2341,EMPLOYEES8328,1.0
EMPLOYEES2342,EMPLOYEES7222,1.0
EMPLOYEES2343,EMPLOYEES7754,1.0
EMPLOYEES2344,EMPLOYEES12027,1.0
EMPLOYEES2345,EMPLOYEES13465,1.0
EMPLOYEES2346,EMPLOYEES13886,1.0
EMPLOYEES2347,EMPLOYEES5705,1.0
EMPLOYEES2348,EMPLOYEES7637,1.0
EMPLOYEES2349,EMPLOYEES1050,1.0
EMPLOYEES235,EMPLOYEES6923,1.0
EMPLOYEES2350,EMPLOYEES13237,1.0
EMPLOYEES2351,EMPLOYEES1356,1.0
EMPLOYEES2352,EMPLOYEES6492,1.0
EMPLOYEES2353,EMPLOYEES8703,1.0
EMPLOYEES2354,EMPLOYEES10732,1.0
EMPLOYEES2355,EMPLOYEES10668,1.0
EMPLOYEES2356,EMPLOYEES2724,1.0
EMPLOYEES2357,EMPLOYEES7012,1.0
EMPLOYEES2358,EMPLOYEES4619,1.0
EMPLOYEES2359,EMPLOYEES2068,1.0
EMPLOYEES236,EMPLOYEES507,1.0
EMPLOYEES2360,EMPLOYEES2881,1.0
EMPLOYEES2361,EMPLOYEES6034,1.0
EMPLOYEES2362,EMPLOYEES7524,1.0
EMPLOYEES2363,EMPLOYEES8557,1.0
EMPLOYEES2364,EMPLOYEES7915,1.0
EMPLOYEES2365,EMPLOYEES12046,1.0
EMPLOYEES2366,EMPLOYEES14327,1.0
EMPLOYEES2367,EMPLOYEES5575,1.0
EMPLOYEES2368,EMPLOYEES10919,1.0
EMPLOYEES2369,EMPLOYEES12629,1.0
EMPLOYEES237,EMPLOYEES6676,1.0
EMPLOYEES2370,EMPLOYEES6210,1.0
EMPLOYEES2371,EMPLOYEES10361,1.0
EMPLOYEES2372,EMPLOYEES11163,1.0
EMPLOYEES2373,EMPLOYEES3858,1.0
EMPLOYEES2374,EMPLOYEES7150,1.0
EMPLOYEES2375,EMPLOYEES2798,1.0
EMPLOYEES2376,EMPLOYEES4439,1.0
EMPLOYEES2377,EMPLOYEES6181,1.0
EMPLOYEES2378,EMPLOYEES2558,1.0
EMPLOYEES2379,EMPLOYEES3526,1.0
EMPLOYEES238,EMPLOYEES14649,1.0
EMPLOYEES2380,EMPLOYEES5042,1.0
EMPLOYEES2381,EMPLOYEES5333,1.0
EMPLOYEES2382,EMPLOYEES6112,1.0
EMPLOYEES2383,EMPLOYEES13000,1.0
EMPLOYEES2384,EMPLOYEES3630,1.0
EMPLOYEES2385,EMPLOYEES5619,1.0
EMPLOYEES2386,EMPLOYEES1342,1.0
EMPLOYEES2387,EMPLOYEES4763,1.0
EMPLOYEES2388,EMPLOYEES869,1.0
EMPLOYEES2389,EMPLOYEES9791,1.0
EMPLOYEES239,EMPLOYEES1984,1.0
EMPLOYEES2390,EMPLOYEES9372,1.0
EMPLOYEES2391,EMPLOYEES1836,1.0
EMPLOYEES2392,EMPLOYEES13573,1.0
EMPLOYEES2393,EMPLOYEES9241,1.0
EMPLOYEES2395,EMPLOYEES11925,1.0
EMPLOYEES2396,EMPLOYEES7608,1.0
EMPLOYEES2397,EMPLOYEES3062,1.0
EMPLOYEES2398,EMPLOYEES13695,1.0
EMPLOYEES2399,EMPLOYEES4906,1.0
EMPLOYEES24,EMPLOYEES1297,1.0
EMPLOYEES240,EMPLOYEES14288,1.0
EMPLOYEES2400,EMPLOYEES7740,1.0
EMPLOYEES2401,EMPLOYEES9916,1.0
EMPLOYEES2402,EMPLOYEES14181,1.0
EMPLOYEES2403,EMPLOYEES3538,1.0
EMPLOYEES2404,EMPLOYEES8606,1.0
EMPLOYEES2405,EMPLOYEES4882,1.0
EMPLOYEES2407,EMPLOYEES13321,1.0
EMPLOYEES2408,EMPLOYEES3244,1.0
EMPLOYEES2409,EMPLOYEES9373,1.0
EMPLOYEES241,EMPLOYEES1631,1.0
EMPLOYEES2410,EMPLOYEES5851,1.0
EMPLOYEES2411,EMPLOYEES5459,1.0
EMPLOYEES2412,EMPLOYEES2100,1.0
EMPLOYEES2413,EMPLOYEES7776,1.0
EMPLOYEES2414,EMPLOYEES11607,1.0
EMPLOYEES2415,EMPLOYEES7453,1.0
EMPLOYEES2416,EMPLOYEES5963,1.0
EMPLOYEES2417,EMPLOYEES1908,1.0
EMPLOYEES2418,EMPLOYEES11081,1.0
EMPLOYEES2419,EMPLOYEES11898,1.0
EMPLOYEES242,EMPLOYEES14355,1.0
EMPLOYEES2420,EMPLOYEES11651,1.0
EMPLOYEES2421,EMPLOYEES6087,1.0
EMPLOYEES2422,EMPLOYEES9101,1.0
EMPLOYEES2423,EMPLOYEES2412,1.0
EMPLOYEES2424,EMPLOYEES11332,1.0
EMPLOYEES2425,EMPLOYEES4672,1.0
EMPLOYEES2426,EMPLOYEES10720,1.0
EMPLOYEES2427,EMPLOYEES5355,1.0
EMPLOYEES2428,EMPLOYEES3960,1.0
EMPLOYEES2429,EMPLOYEES11808,1.0
EMPLOYEES243,EMPLOYEES14389,1.0
EMPLOYEES2430,EMPLOYEES4342,1.0
EMPLOYEES2431,EMPLOYEES10748,1.0
EMPLOYEES2432,EMPLOYEES7691,1.0
EMPLOYEES2433,EMPLOYEES13493,1.0
EMPLOYEES2434,EMPLOYEES5030,1.0
EMPLOYEES2435,EMPLOYEES5377,1.0
EMPLOYEES2436,EMPLOYEES9198,1.0
EMPLOYEES2437,EMPLOYEES123,1.0
EMPLOYEES2438,EMPLOYEES6240,1.0
EMPLOYEES2439,EMPLOYEES3351,1.0
EMPLOYEES244,EMPLOYEES1438,1.0
EMPLOYEES2440,EMPLOYEES9985,1.0
EMPLOYEES2441,EMPLOYEES6836,1.0
EMPLOYEES2442,EMPLOYEES2513,1.0
EMPLOYEES2443,EMPLOYEES9670,1.0
EMPLOYEES2444,EMPLOYEES6405,1.0
EMPLOYEES2445,EMPLOYEES9760,1.0
EMPLOYEES2446,EMPLOYEES8488,1.0
EMPLOYEES2447,EMPLOYEES14033,1.0
EMPLOYEES2448,EMPLOYEES13615,1.0
EMPLOYEES2449,EMPLOYEES4518,1.0
EMPLOYEES245,EMPLOYEES12183,1.0
EMPLOYEES2450,EMPLOYEES8453,1.0
EMPLOYEES2451,EMPLOYEES10567,1.0
EMPLOYEES2452,EMPLOYEES11155,1.0
EMPLOYEES2453,EMPLOYEES1968,1.0
EMPLOYEES2454,EMPLOYEES2313,1.0
EMPLOYEES2455,EMPLOYEES1453,1.0
EMPLOYEES2456,EMPLOYEES10833,1.0
EMPLOYEES2457,EMPLOYEES8601,1.0
EMPLOYEES2458,EMPLOYEES8794,1.0
EMPLOYEES2459,EMPLOYEES3836,1.0
EMPLOYEES246,EMPLOYEES1173,1.0
EMPLOYEES2460,EMPLOYEES7740,1.0
EMPLOYEES2461,EMPLOYEES12684,1.0
EMPLOYEES2462,EMPLOYEES10336,1.0
EMPLOYEES2463,EMPLOYEES3222,1.0
EMPLOYEES2464,EMPLOYEES3329,1.0
EMPLOYEES2465,EMPLOYEES3979,1.0
EMPLOYEES2466,EMPLOYEES11298,1.0
EMPLOYEES2467,EMPLOYEES8193,1.0
EMPLOYEES2468,EMPLOYEES3374,1.0
EMPLOYEES2469,EMPLOYEES14712,1.0
EMPLOYEES247,EMPLOYEES223,1.0
EMPLOYEES2470,EMPLOYEES3249,1.0
EMPLOYEES2471,EMPLOYEES10650,1.0
EMPLOYEES2472,EMPLOYEES4997,1.0
EMPLOYEES2473,EMPLOYEES9480,1.0
EMPLOYEES2474,EMPLOYEES3797,1.0
EMPLOYEES2475,EMPLOYEES8029,1.0
EMPLOYEES2476,EMPLOYEES7069,1.0
